4315 BROOKHAVEN HOUSTON TX 77051-1707,533U,04-009,COMP MAINT,CHECK MTR
4114 DELANO ST HOUSTON TX 77004-0000,493Y,04-044,COMP MAINT,CHECK MTR
5214 HANLEY LN HOUSTON TX 77093-0000,414U,16-026,COMP MAINT,CHECK ERT
8111 N STADIUM DR P1-1 HOUSTON TX 77054-0000,532R,05-078,COMP MAINT,CHECK MTR
12323 BARBIZON DR HOUSTON TX 77089-6406,616D,02-039,COMP MAINT,CHECK ERT
13758 NUBENBROOK LAKE DR HOUSTON TX 77044,377H,16-078,COMP MAINT,CHECK MTR
507 CAPPAMORE HOUSTON TX 77013-5307,496A,17-037,COMP MAINT,CHECK MTR
13505 NORTH FWY HOUSTON TX 77060-0000,373L,16-073,COMP MAINT,CHECK MTR
13505 NORTH FWY HOUSTON TX 77060-0000,373L,16-073,COMP MAINT,CHECK MTR
9318 WILLOWVIEW LN HOUSTON TX 77080-7425,450U,12-029,COMP MAINT,CHECK MTR
8215 GLENHEATH HOUSTON TX 77061-3223,535Y,02-002,COMP MAINT,CHECK MTR
2506 MANDELL 2 HOUSTON TX 77006-2420,492V,09-036,COMP MAINT,CHECK REG
8306 BURG HOUSTON TX 77088-5820,412S,14-074,COMP MAINT,CHECK MTR
10130 SPRINGWOOD FOREST DR HOUSTON TX 77080-6317,450N,12-022,COMP MAINT,CHECK MTR
4620 IRVINGTON BLVD HOUSTON TX 77009-3346,453U,18-002,COMP MAINT,CHECK MTR
11746 ART P1-1 HOUSTON TX 77076-1102,413T,16-030,COMP MAINT,CHECK MTR
9635 BEVERLYHILL HOUSTON TX 77063-3727,490W,11-001,COMP MAINT,CHECK MTR
1431 SWEET GUM LN KINGWOOD TX 77339-3248,336F,20-013,COMP MAINT,CHECK MTR
2302 BRON HOLLY DR HOUSTON TX 77018-7117,452N,13-063,COMP MAINT,CHECK MTR
14450 JOHN F KENNEDY BLVD P1-1 HOUSTON TX 77032-0000,374X,16-077,COMP MAINT,CHECK MTR
12203 BARRETT BRAE DR HOUSTON TX 77072-4835,529N,08-013,COMP MAINT,CHECK MTR
4104 MELBOURNE HOUSTON TX 77026-1550,454P,17-014,COMP MAINT,CHECK ERT
2542 W LITTLE YORK RD HOUSTON TX 77091-1600,411Z,14-048,COMP MAINT,CHECK MTR
9718 TURNBOW HOUSTON TX 77029-4254,495R,19-075,COMP MAINT,CHECK MTR
4230 REGENCY DR HOUSTON TX 77045-3235,572E,05-045,COMP MAINT,CHECK MTR
1448 E 33RD HOUSTON TX 77022-0000,453P,15-003,COMP MAINT,CHECK MTR
11 MARILANE P1-2 HOUSTON TX 77007-0000,492K,09-002,COMP MAINT,CHECK MTR
5838 ELBERTA HOUSTON TX 77050-0000,414M,16-005,COMP MAINT,CHECK MTR
1042 HOFFMAN HOUSTON TX 77020-6712,494G,18-029,COMP MAINT,CHECK REG
3911 FONDREN RD HOUSTON TX 77063-5821,530C,11-062,COMP MAINT,CHECK MTR
5315 LAWNDALE HOUSTON TX 77023-0000,494X,19-020,COMP MAINT,CHECK MTR
2927 METCALF HOUSTON TX 77017-1620,535K,02-011,COMP MAINT,CHECK MTR
4118 HAIN HOUSTON TX 77009-4018,453Y,15-012,COMP MAINT,CHECK MTR
5525 CLINTON DR HOUSTON TX 77020-8008,494L,19-074,COMP MAINT,CHECK MTR
7211 GAINESVILLE A HOUSTON TX 77020-3443,494D,18-060,COMP MAINT,CHECK MTR
6625 BARNEY RD HOUSTON TX 77092-5703,451J,10-040,COMP MAINT,CHECK MTR
13803 PIPING ROCK LN HOUSTON TX 77077-5428,488T,11-041,COMP MAINT,CHECK ERT
5802 HARTWICK RD #B HOUSTON TX 77016-0000,414R,16-079,COMP MAINT,CHECK MTR
6819 HOBBY WIND RIDGE DR HOUSTON TX 77075,574R,03-070,COMP MAINT,CHECK MTR
1435 BEALL ST #A HOUSTON TX 77008,452Y,13-010,COMP MAINT,CHECK MTR
11302 GLENHOLLOW DR HOUSTON TX 77048-1721,574J,03-018,COMP MAINT,CHECK MTR
1228 DWIGHT HOUSTON TX 77015-5706,496H,18-079,COMP MAINT,CHECK MTR
1707 HEANEY DR G HOUSTON TX 77093-0000,453D,16-050,COMP MAINT,CHECK MTR
9466 HAMMERLY BLVD HOUSTON TX 77080-0000,450P,12-031,COMP MAINT,CHECK MTR
13706 CAMARA LN HOUSTON TX 77079-7004,489F,12-008,COMP MAINT,CHECK MTR
3406 VILLAGE OAKS DR KINGWOOD TX 77339-0000,296Z,20-024,COMP MAINT,CHECK MTR
7960 MILEY HOUSTON TX 77028-4636,455P,17-036,COMP MAINT,CHECK MTR
5139 KELSO HOUSTON TX 77021-4416,534N,01-021,COMP MAINT,CHECK MTR
9527 RAVENSWORTH DR HOUSTON TX 77031-3504,570E,07-048,COMP MAINT,CHECK MTR
5919 REAMER HOUSTON TX 77074-7633,530R,07-024,COMP MAINT,CHECK MTR
3327 DOVETAIL HOLLOW LN PORTER TX 77365-0000,297P,20-045,COMP MAINT,CHECK MTR
7869 GALLAHAD HOUSTON TX 77078-2108,455B,17-028,COMP MAINT,CHECK REG
3016 FENCHURCH ELM TRL HOUSTON TX 77047,573P,03-071,COMP MAINT,CHECK MTR
9009 ALLWOOD HOUSTON TX 77016-5423,454H,17-054,COMP MAINT,CHECK MTR
134 W WELLINGTON HOUSTON TX 77076-2910,413W,16-041,COMP MAINT,CHECK MTR
8818 STABLECREST BLVD HOUSTON TX 77024-7034,491L,08-073,COMP MAINT,CHECK MTR
3815 SARATOGA DR HOUSTON TX 77088-6935,411V,14-044,COMP MAINT,CHECK MTR
4301 HUMMINGBIRD HOUSTON TX 77035-5119,531Z,05-039,COMP MAINT,CHECK MTR
9109 HARRELL 1/2 P1-2 HOUSTON TX 77093-6701,454E,15-039,COMP MAINT,CHECK MTR
7034 W 43RD P1-2 HOUSTON TX 77092-0000,451E,12-078,COMP MAINT,CHECK MTR
3818 REGENCY DR HOUSTON TX 77045-3426,572E,05-045,COMP MAINT,CHECK ERT
5330 SOUTH ACRES DR P1-3 HOUSTON TX 77048-0000,574E,03-017,COMP MAINT,CHECK ERT
726 WILKEN 1/2 P1-2 HOUSTON TX 77008-4461,453S,13-035,COMP MAINT,CHECK ERT
6011 DASHWOOD DR 01 HOUSTON TX 77081-5005,531E,07-062,COMP MAINT,CHECK ERT
727 SLEEPYVALE LN HOUSTON TX 77018-4419,452L,14-011,COMP MAINT,CHECK MTR
5518 BARREMORE 216 HOUSTON TX 77023-3701,534C,19-022,COMP MAINT,CHECK MTR
3914 SWEETGUM HILL LN KINGWOOD TX 77345-1065,297T,20-044,COMP MAINT,CHECK MTR
4122 CRIMSON MEADOWS DR HOUSTON TX 77048-4210,573Z,03-073,COMP MAINT,CHECK MTR
12423 MARICOPA LN HOUSTON TX 77015-6606,496L,17-048,COMP MAINT,CHECK MTR
308 E 31ST #A HOUSTON TX 77018-0000,453N,15-001,COMP MAINT,CHECK MTR
3420 CAVALCADE HOUSTON TX 77026-3312,454X,17-008,COMP MAINT,CHECK MTR
2710 PINE TREE DR HOUSTON TX 77093-4218,414S,16-054,COMP MAINT,CHECK MTR
7112 CAPITOL HOUSTON TX 77011-4721,494Z,19-029,COMP MAINT,CHECK MTR
5946 SOUTHTOWN HOUSTON TX 77033-1916,534T,03-030,COMP MAINT,CHECK REG
2777 BRIARHURST DR HOUSTON TX 77057-5308,491S,07-077,COMP MAINT,CHECK MTR
15015 WESTHEIMER RD HOUSTON TX 77082-0000,488S,11-075,COMP MAINT,CHECK MTR
8235 ALMEDA GENOA RD HOUSTON TX 77047-0000,575P,03-007,COMP MAINT,CHECK MTR
6903 MCCULLUM RD MISSOURI CITY TX 77489-3426,571W,06-027,COMP MAINT,CHECK MTR
2901 LIDSTONE HOUSTON TX 77023-0000,534F,01-015,COMP MAINT,CHECK ERT
3314 ABERDEEN WY HOUSTON TX 77025-1912,532K,05-021,COMP MAINT,CHECK MTR
12930 WILLOW CHASE P1-2 HOUSTON TX 77070-5640,370J,14-078,COMP MAINT,CHECK MTR
3247 JORNS HOUSTON TX 77045-4629,572J,05-050,COMP MAINT,CHECK MTR
4 WINSTON WOODS HOUSTON TX 77024-0000,491G,08-073,COMP MAINT,CHECK MTR
10 HUDSON CR HOUSTON TX 77024-0000,490P,11-004,COMP MAINT,CHECK ERT
8922 SCOTT HOUSTON TX 77051-2749,533Y,04-004,COMP MAINT,CHECK MTR
5247 INKER #A HOUSTON TX 77007-0000,492G,09-006,COMP MAINT,CHECK MTR
4310 SARATOGA DR HOUSTON TX 77088-6840,411U,14-043,COMP MAINT,CHECK ERT
228 WELLINGTON HOUSTON TX 77076-2540,413X,16-033,COMP MAINT,CHECK ERT
12431 N RACHLIN CR HOUSTON TX 77071-2819,570F,07-001,COMP MAINT,CHECK MTR
1406 GROVE HOUSTON TX 77020-8218,494E,18-023,COMP MAINT,CHECK MTR
5421 ARAPAHOE #B/P1-2 HOUSTON TX 77020-0000,494G,18-028,COMP MAINT,CHECK MTR
11614 GLENHOLLOW DR HOUSTON TX 77048-2611,573M,03-018,COMP MAINT,CHECK MTR
6649 DE MOSS DR HOUSTON TX 77074-5003,530H,05-077,COMP MAINT,CHECK ERT
3524 OAKDALE HOUSTON TX 77004-8007,533G,04-029,COMP MAINT,CHECK ERT
6305 GRIGGS RD P1-2 HOUSTON TX 77023-5713,534G,01-009,COMP MAINT,CHECK MTR
6910 TELEAN ST HOUSTON TX 77075,574R,03-063,COMP MAINT,CHECK MTR
13931 KINGSRIDE LN HOUSTON TX 77079-3314,489A,12-007,COMP MAINT,CHECK MTR
6301 RIVERVIEW WY HOUSTON TX 77057-1077,491J,10-021,COMP MAINT,CHECK MTR
9006 GABRIEL HOUSTON TX 77063-4913,490X,11-061,COMP MAINT,CHECK MTR
11302 MURR WY HOUSTON TX 77048-2519,573M,03-018,COMP MAINT,CHECK MTR
812 NORTHWOOD #A HOUSTON TX 77009-0000,453X,15-006,COMP MAINT,CHECK ERT
62 PARKER RD HOUSTON TX 77076-3525,413X,16-033,COMP MAINT,CHECK MTR
16603 QUAIL PARK DR MISSOURI CITY TX 77489-5305,610C,06-032,COMP MAINT,CHECK MTR
6406 TIERWESTER HOUSTON TX 77021-2423,533L,04-022,COMP MAINT,CHECK MTR
315 FIR RIDGE DR HUFFMAN TX 77336-2821,338L,16-047,COMP MAINT,CHECK REG
2000 QUENBY HOUSTON TX 77005-1633,532D,05-014,COMP MAINT,CHECK MTR
1003 W 41ST HOUSTON TX 77018-5201,452K,14-012,COMP MAINT,CHECK MTR
3707 ROCKY WOODS DR KINGWOOD TX 77345-0000,297W,20-031,COMP MAINT,CHECK ERT
805 SANDMAN P1-1 HOUSTON TX 77007-0000,492G,09-008,COMP MAINT,CHECK ERT
11209 CLIFFWOOD DR HOUSTON TX 77035-6009,571D,05-040,COMP MAINT,CHECK MTR
7994 HANNA HOUSTON TX 77028-5328,455P,17-061,COMP MAINT,CHECK MTR
1706 RAINY RIVER DR HOUSTON TX 77088-3438,412K,14-062,COMP MAINT,CHECK MTR
13015 KINGSTON POINT LN HOUSTON TX 77047-2543,572Q,06-064,COMP MAINT,CHECK ERT
3130 EMERALD GROVE DR KINGWOOD TX 77345-0000,297Y,20-053,COMP MAINT,CHECK MTR
19 W BROAD OAKS DR A HOUSTON TX 77056-0000,491K,10-064,COMP MAINT,CHECK ERT
1410 OVERHILL HOUSTON TX 77018-4113,452K,14-021,COMP MAINT,CHECK MTR
311 MARCELLA HOUSTON TX 77091-5719,452D,15-072,COMP MAINT,CHECK MTR
3201 DRUMMOND HOUSTON TX 77025-1919,532J,05-026,COMP MAINT,CHECK MTR
1818 JADE HOLLOW LN HOUSTON TX 77077-0000,488N,11-066,COMP MAINT,CHECK MTR
903 ASBURY P1-2 HOUSTON TX 77007-0000,492G,09-004,COMP MAINT,CHECK MTR
7711 FIR HOUSTON TX 77012-3042,535E,01-006,COMP MAINT,CHECK ERT
5478 DOLIVER DR HOUSTON TX 77056-2318,491P,10-026,COMP MAINT,CHECK MTR
7715 CHASEWIND DR MISSOURI CITY TX 77489-2328,570V,06-035,COMP MAINT,CHECK MTR
9012 VOGUE LN A HOUSTON TX 77080-5516,450Q,12-031,COMP MAINT,CHECK MTR
844 FORTUNE HOUSTON TX 77088-6318,412U,14-066,COMP MAINT,CHECK MTR
7265 ASHBURN HOUSTON TX 77061-2625,534Z,01-037,COMP MAINT,CHECK MTR
3130 EMERALD GROVE DR KINGWOOD TX 77345-0000,297Y,20-053,COMP MAINT,CHECK MTR
7014 THORNWILD RD MISSOURI CITY TX 77489-2645,571W,06-034,COMP MAINT,CHECK ERT
1539 PLEASANTVILLE DR HOUSTON TX 77029-3209,495K,18-044,COMP MAINT,CHECK MTR
3003 BROOK SHORE CT HOUSTON TX 77345-0000,297Q,20-057,COMP MAINT,CHECK ERT
4615 JACKSON P1-2 HOUSTON TX 77004-0000,493Y,05-005,COMP MAINT,CHECK MTR
8714 WILD BASIN DR HOUSTON TX 77088-0000,411R,14-045,COMP MAINT,CHECK MTR
2510 SPLINTWOOD CT HOUSTON TX 77345-0000,297V,20-058,COMP MAINT,CHECK ERT
523 OLDCASTLE HOUSTON TX 77013-5322,496E,17-037,COMP MAINT,CHECK MTR
3419 SAYERS HOUSTON TX 77026-4733,454X,17-006,COMP MAINT,CHECK MTR
17107 NULAKEAST CT HOUSTON TX 77044-0000,377H,16-078,COMP MAINT,CHECK MTR
4762 KINGFISHER DR HOUSTON TX 77035-4920,531Z,05-039,COMP MAINT,CHECK ERT
10215 MEADOW LAKE LN HOUSTON TX 77042-2927,489V,11-014,COMP MAINT,CHECK MTR
912 DUMBLE HOUSTON TX 77023-0000,494T,19-016,COMP MAINT,CHECK MTR
9410 BRAEBURN GLEN BLVD HOUSTON TX 77074-2406,530T,07-038,COMP MAINT,CHECK MTR
4703 FEAGAN HOUSTON TX 77007-7310,492M,09-009,COMP MAINT,CHECK REG
1708 CALUMET HOUSTON TX 77004-0000,533B,05-061,COMP MAINT,CHECK MTR
10902 IVY PARK HOUSTON TX 77075-4760,575Y,03-060,COMP MAINT,CHECK ERT
17135 QUAIL BEND DR MISSOURI CITY TX 77489-6132,610G,06-030,COMP MAINT,CHECK ERT
7313 S GESSNER DR HOUSTON TX 77036-6201,530J,08-022,COMP MAINT,CHECK MTR
3833 INWOOD DR HOUSTON TX 77019-3003,492N,10-007,COMP MAINT,CHECK MTR
14019 LOCHSHIRE DR HOUSTON TX 77077-0000,488R,11-064,COMP MAINT,CHECK ERT
16509 MONTE CARLO LN HOUSTON TX 77053-4454,611C,06-021,COMP MAINT,CHECK MTR
1743 PRAIRIE MARK LN HOUSTON TX 77077-4226,489P,11-021,COMP MAINT,CHECK MTR
6623 LINDY LN HOUSTON TX 77023-4806,534C,19-025,COMP MAINT,CHECK MTR
1010 POST HOUSTON TX 77022-4535,453M,15-030,COMP MAINT,CHECK REG
14526 CASTLEREAGH DR HOUSTON TX 77045-6214,572N,06-007,COMP MAINT,CHECK MTR
2305 CLAREMONT HOUSTON TX 77019-5809,492T,10-008,COMP MAINT,CHECK ERT
6422 GLADEHILL DR KINGWOOD TX 77345-0000,297V,20-061,COMP MAINT,CHECK MTR
3111 PARKDALE DR KINGWOOD TX 77339-0000,336D,20-024,COMP MAINT,CHECK MTR
8931 CONCHO HOUSTON TX 77036-6737,530J,08-020,COMP MAINT,CHECK MTR
6322 GRANDVALE DR HOUSTON TX 77072-2022,529G,08-028,COMP MAINT,CHECK MTR
8015 PORTAL DR HOUSTON TX 77071-1512,530Y,07-006,COMP MAINT,CHECK MTR
1435 WOODCREST DR HOUSTON TX 77018-5818,452J,14-014,COMP MAINT,CHECK MTR
4400 NORTH 1/2 FWY #A HOUSTON TX 77022-0000,453K,15-071,COMP MAINT,CHECK MTR
5321 SOUTHLEA HOUSTON TX 77033-1726,534N,03-033,COMP MAINT,CHECK MTR
8214 MERLOT LN HOUSTON TX 77055-0000,451S,10-039,COMP MAINT,CHECK MTR
5526 LINCREST LN HOUSTON TX 77056-6808,491X,10-014,COMP MAINT,CHECK MTR
5214 CAREW HOUSTON TX 77096-1303,531P,07-021,COMP MAINT,CHECK ERT
5730 MAYWOOD HOUSTON TX 77053-3023,571Y,06-015,COMP MAINT,CHECK MTR
902 ANTOINE DR HOUSTON TX 77024-3614,491B,08-200,COMP MAINT,CHECK MTR
4145 GALESBURG B HOUSTON TX 77051-2400,533Y,04-007,COMP MAINT,CHECK MTR
4303 N SAM HOUSTON PKY E A HOUSTON TX 77032-0000,374U,16-070,COMP MAINT,CHECK MTR
10110 S SAM HOUSTON PKY W A HOUSTON TX 77099-0000,529Y,06-072,COMP MAINT,CHECK ERT
6410 JORDAN FALLS DR HOUSTON TX 77085-0000,571F,06-054,COMP MAINT,CHECK ERT
315 SANDMAN HOUSTON TX 77007-0000,492L,09-008,COMP MAINT,CHECK MTR
2334 ROBINHOOD HOUSTON TX 77005-2606,532C,05-013,COMP MAINT,CHECK REG
10815 S POST OAK RD HOUSTON TX 77035-3101,531Y,05-036,COMP MAINT,CHECK MTR
501 TEETSHORN HOUSTON TX 77009-7533,493B,13-047,COMP MAINT,CHECK MTR
8505 DAIRY VIEW LN HOUSTON TX 77072-3906,528R,08-013,COMP MAINT,CHECK MTR
3410 S BRIAR KNOLL DR HOUSTON TX 77082-3609,488Y,08-047,COMP MAINT,CHECK MTR
1201 RIVER BEND DR HOUSTON TX 77063-1506,490R,10-017,COMP MAINT,CHECK MTR
5905 ARIEL HOUSTON TX 77074-7603,531N,07-024,COMP MAINT,CHECK MTR
7005 ROOKIN HOUSTON TX 77074-0000,530H,07-030,COMP MAINT,CHECK MTR
10302 DALEHURST CT HOUSTON TX 77075-0000,575V,03-059,COMP MAINT,CHECK MTR
11406 SHARPVIEW DR HOUSTON TX 77072-2912,529K,08-035,COMP MAINT,CHECK MTR
6248 GRAPEVINE HOUSTON TX 77085-0000,571P,06-068,COMP MAINT,CHECK MTR
11506 FAIRPOINT DR HOUSTON TX 77099-3308,529X,08-003,COMP MAINT,CHECK MTR
4206 D ST HOUSTON TX 77072-5358,529A,06-077,COMP MAINT,CHECK REG
8925 LAURA KOPPE RD HOUSTON TX 77078-3905,455G,17-031,COMP MAINT,CHECK MTR
4519 W ALABAMA HOUSTON TX 77027-4803,491V,10-012,COMP MAINT,CHECK MTR
510 ELLINGTON FLD 1/2 HOUSTON TX 77034-0000,577T,02-075,COMP MAINT,CHECK MTR
7203 LEADER HOUSTON TX 77074-3438,530G,07-033,COMP MAINT,CHECK MTR
9545 ELLA LEE LN D/D HOUSTON TX 77063-1202,490T,11-071,COMP MAINT,CHECK ERT
614 W FOREST DR P1-2 HOUSTON TX 77079-6916,489F,12-008,COMP MAINT,CHECK MTR
6122 PIPING ROCK LN HOUSTON TX 77057-4406,491S,10-019,COMP MAINT,CHECK MTR
5111 GLADEHILL DR KINGWOOD TX 77345-0000,297Y,20-061,COMP MAINT,CHECK MTR
3910 DRISCOLL HOUSTON TX 77098-2608,492V,09-042,COMP MAINT,CHECK MTR
5214 PANAY PARK DR HOUSTON TX 77048-0000,573M,03-020,COMP MAINT,CHECK REG
7207 VALMONT DR 210 HOUSTON TX 77016-2330,415P,16-004,COMP MAINT,INSTAL ERT
14031 AMBROSE HOUSTON TX 77045-0000,572P,06-002,COMP MAINT,CHECK ERT
3214 LAKESIDE TRAIL HOUSTON TX 77077-1691,488Q,11-073,COMP MAINT,CHECK MTR
4102 ALMEDA RD HOUSTON TX 77004-4809,493X,05-004,COMP MAINT,CHECK MTR
11402 OVERBROOK LN HOUSTON TX 77077-0000,489T,11-023,COMP MAINT,INSTAL ERT
2355 KELVING P1-2 HOUSTON TX 77030-0000,532L,05-020,COMP MAINT,CHECK ERT
3814 FOLGER HOUSTON TX 77093-0000,454B,16-058,COMP MAINT,CHECK MTR
604 ALTIC HOUSTON TX 77023-0000,494U,19-016,COMP MAINT,CHECK MTR
2725 BEATTY HOUSTON TX 77023-5510,534G,01-009,COMP MAINT,CHECK MTR
9208 WALLER HOUSTON TX 77012-2752,535C,19-046,COMP MAINT,CHECK MTR
3110 HARDY HOUSTON TX 77009-0000,493D,18-004,COMP MAINT,CHECK ERT
546 STONELEIGH DR HOUSTON TX 77079-6923,489E,12-008,COMP MAINT,CHECK MTR
5611 CHESHIRE LN HOUSTON TX 77092-5118,451K,10-043,COMP MAINT,CHECK REG
4415 ECHO FALLS DR KINGWOOD TX 77345-0000,297T,20-044,COMP MAINT,CHECK ERT
606 W POLK HOUSTON TX 77019-4423,493N,09-020,COMP MAINT,CHECK MTR
756 PROSPER HOUSTON TX 77088-6331,412U,14-066,COMP MAINT,CHECK MTR
8129 MILREDGE HOUSTON TX 77017-5221,535V,02-004,COMP MAINT,CHECK MTR
10903 SHAWNBROOK DR HOUSTON TX 77071-1515,530Y,07-006,COMP MAINT,CHECK MTR
2121 HAROLD A HOUSTON TX 77098-0000,492U,10-003,COMP MAINT,CHECK ERT
811 E 33RD ST HOUSTON TX 77022-5130,453N,15-002,COMP MAINT,CHECK MTR
2022 SEDGIE DR HOUSTON TX 77080-5352,450T,12-023,COMP MAINT,CHECK MTR
8246 BOTANY LN HOUSTON TX 77075-2136,575K,03-008,COMP MAINT,CHECK MTR
10406 HINDS HOUSTON TX 77034-2003,576F,02-030,COMP MAINT,CHECK MTR
2310 GARDENIA DR HOUSTON TX 77018-4612,451M,14-017,COMP MAINT,CHECK MTR
4723 BANNING DR #D HOUSTON TX 77027-0000,491V,10-011,COMP MAINT,CHECK MTR
6605 GRAPE HOUSTON TX 77074-7107,530R,07-040,COMP MAINT,CHECK MTR
7650 MOONMIST DR A HOUSTON TX 77036-4102,530G,07-072,COMP MAINT,CHECK MTR
2500 OLD GALVESTON RD SOUTH HOUSTON TX 77587-5145,535K,02-012,COMP MAINT,CHECK REG
6817 ALDERSON HOUSTON TX 77020-3243,494D,18-038,COMP MAINT,CHECK MTR
5302 PINE FOREST RD HOUSTON TX 77056-1315,491L,10-064,COMP MAINT,CHECK ERT
1205 SOREN LN HOUSTON TX 77076-4446,453C,16-035,COMP MAINT,CHECK MTR
22 TAYLOR CT HOUSTON TX 77020-2253,494E,18-023,COMP MAINT,CHECK MTR
1437 FREEDONIA DR HOUSTON TX 77055-4404,450Y,12-027,COMP MAINT,CHECK MTR
6818 RIVER BLUFF DR HOUSTON TX 77085-0000,571J,06-052,COMP MAINT,CHECK MTR
8600 S BRAESWOOD BLVD 225 HOUSTON TX 77031-1301,530T,06-071,COMP MAINT,CHECK MTR
7206 PELLA DR HOUSTON TX 77036-5338,530J,08-022,COMP MAINT,CHECK MTR
3460 PIPING ROCK LN HOUSTON TX 77027-4113,492T,10-008,COMP MAINT,CHECK MTR
2003 FOREST MOUNTAIN CT KINGWOOD TX 77345-0000,338A,20-066,COMP MAINT,CHECK MTR
6010 SAN FELIPE HOUSTON TX 77057-1938,491N,10-023,COMP MAINT,CHECK MTR
10627 BAINBRIDGE HOUSTON TX 77016-2623,414U,16-012,COMP MAINT,CHECK MTR
10402 TIMBERWOOD DR HOUSTON TX 77043-2832,449V,12-020,COMP MAINT,CHECK MTR
6003 STONES THROW RD HOUSTON TX 77057-1445,491J,10-028,COMP MAINT,CHECK MTR
4111 HOLLOWAY DR HOUSTON TX 77047-1116,573G,03-014,COMP MAINT,CHECK MTR
4111 HOLLOWAY DR HOUSTON TX 77047-1116,573G,03-014,COMP MAINT,CHECK MTR
6030 ETTRICK DR HOUSTON TX 77035-4150,571E,06-039,COMP MAINT,CHECK MTR
324 W LORINO ST HOUSTON TX 77037-0000,412H,16-072,COMP MAINT,CHECK MTR
4121 KASHMERE HOUSTON TX 77026-3815,454X,17-004,COMP MAINT,CHECK MTR
9419 BRAEBURN GLEN BLVD HOUSTON TX 77074-2405,530T,07-038,COMP MAINT,CHECK MTR
2715 GROVE MANOR KINGWOOD TX 77345-0000,297Y,20-062,COMP MAINT,CHECK MTR
182 HARDWICKE RD HOUSTON TX 77060-4919,412D,16-059,COMP MAINT,CHECK MTR
11055 LANDSBURY CT HOUSTON TX 77099-0000,570V,08-002,COMP MAINT,CHECK MTR
7826 OAKINGTON DR HOUSTON TX 77071-2119,530Y,07-006,COMP MAINT,CHECK ERT
4315 CARNELIAN DR HOUSTON TX 77072-1827,529F,08-032,COMP MAINT,CHECK MTR
13518 TITUS POINT HOUSTON TX 77045-0000,572J,06-053,COMP MAINT,CHECK MTR
7415 HOLLISTER 320 HOUSTON TX 77040-0000,410Z,14-077,COMP MAINT,CHECK MTR
17618 CHICORY DR HOUSTON TX 77084-0000,447X,11-069,COMP MAINT,CHECK ERT
1401 CALIFORNIA HOUSTON TX 77006-2602,493S,09-033,COMP MAINT,CHECK REG
1333 ALEXANDER P1-1 HOUSTON TX 77008-0000,452Z,13-019,COMP MAINT,CHECK MTR
18 HACKBERRY LN #A HOUSTON TX 77027-0000,491V,10-060,COMP MAINT,CHECK MTR
12814 BAUMAN RD HOUSTON TX 77037-3438,413Q,16-027,COMP MAINT,CHECK MTR
117 WELLINGTON HOUSTON TX 77076-3636,413X,16-033,COMP MAINT,CHECK REG
2553 GESSNER DR #B HOUSTON TX 77080-0000,450N,12-036,COMP MAINT,CHECK ERT
6023 SUNRISE LIGHT LN HOUSTON TX 77048-0000,574P,03-011,COMP MAINT,CHECK MTR
5622 VALERIE HOUSTON TX 77081-7306,531J,07-061,COMP MAINT,CHECK MTR
3815 DACOMA HOUSTON TX 77092-8717,452S,10-073,COMP MAINT,CHECK MTR
14935 BROADGREEN DR HOUSTON TX 77079-6359,488G,12-002,COMP MAINT,CHECK MTR
1212 WALTON HOUSTON TX 77009-3036,453T,15-005,COMP MAINT,CHECK REG
10302 CANDLEWOOD DR HOUSTON TX 77042-1522,489R,11-012,COMP MAINT,CHECK MTR
213 W LORINO ST HOUSTON TX 77037-0000,412M,16-072,COMP MAINT,CHECK ERT
6011 HEFFERNAN HOUSTON TX 77087-5015,534U,01-061,COMP MAINT,CHECK MTR
2810 SCHWEIKHARDT HOUSTON TX 77026-7635,494B,18-019,COMP MAINT,CHECK ERT
2131 SAN FELIPE 1/2 HOUSTON TX 77339-0000,492Q,09-049,COMP MAINT,CHECK MTR
1502 TWINBROOKE DR HOUSTON TX 77088-1846,412K,14-062,COMP MAINT,CHECK ERT
6010 PEACEFUL RIDGE DR HOUSTON TX 77048-0000,574K,03-021,COMP MAINT,CHECK MTR
9114 MARLIVE LN HOUSTON TX 77025-4223,532N,05-031,COMP MAINT,CHECK MTR
4777 E RIDGE CREEK DR HOUSTON TX 77053-4649,611D,06-050,COMP MAINT,CHECK MTR
1018 CHARLES RD #A HOUSTON TX 77076-2821,413Y,16-031,COMP MAINT,CHECK MTR
8818 IMOGENE HOUSTON TX 77074-2712,530P,07-038,COMP MAINT,CHECK MTR
5223 BRAESVALLEY DR HOUSTON TX 77096-2548,531T,07-020,COMP MAINT,CHECK MTR
10822 WESTHEIMER RD HOUSTON TX 77042-3202,489U,11-017,COMP MAINT,CHECK MTR
5107 PROSPERITY CR HOUSTON TX 77018-0000,452F,14-008,COMP MAINT,CHECK MTR
1027 LOUISE HOUSTON TX 77009-2955,453T,13-032,COMP MAINT,CHECK MTR
9413 COFFEE HOUSTON TX 77033-4134,573D,03-045,COMP MAINT,CHECK MTR
917 DUFF LN HOUSTON TX 77022-2723,453H,15-038,COMP MAINT,CHECK MTR
5611 MADISON #B HOUSTON TX 77091-4367,452C,14-054,COMP MAINT,CHECK MTR
2319 SOUTH BLVD HOUSTON TX 77098-5226,492Y,05-012,COMP MAINT,CHECK MTR
735 GRANVILLE DR HOUSTON TX 77091-2517,412Y,14-006,COMP MAINT,INSTAL ERT
